Name,Longitude,Latitude
Carpinus betulus,11.107161,46.123886
Carpinus betulus,11.110013,46.129886
Carpinus betulus,11.107051,46.123535
Carpinus betulus,11.109432,46.128625
Carpinus betulus,11.109482,46.128709
Carpinus betulus,11.109385,46.128542
Carpinus betulus,11.110045,46.129974
Carpinus betulus,11.106997,46.12336
Carpinus betulus,11.107397,46.124641
Carpinus betulus,11.107024,46.123446
Carpinus betulus,11.108955,46.127863
Carpinus betulus,11.109914,46.129621
Carpinus betulus,11.109009,46.127947
Carpinus betulus,11.10719,46.123979
Carpinus betulus,11.10885,46.112164
Morus alba,11.108726,46.112292
Morus alba,11.108649,46.112373
Morus alba,11.108513,46.112515
Morus alba,11.108274,46.112764
Morus alba,11.108344,46.112695
Morus alba,11.108416,46.11262
Morus alba,11.108142,46.112913
Morus alba,11.107988,46.113075
Morus alba,11.107563,46.113552
Morus alba,11.107671,46.113435
Morus alba,11.110448,46.109944
Morus alba,11.110375,46.110024
Morus alba,11.10972,46.11086
Morus alba,11.109683,46.110927
Morus alba,11.109645,46.110993
Morus alba,11.109607,46.111058
Morus alba,11.109424,46.111359
Morus alba,11.109385,46.111419
Morus alba,11.109343,46.111486
Morus alba,11.109303,46.111551
Morus alba,11.109259,46.111617
Morus alba,11.109096,46.111867
Morus alba,11.109034,46.111949
Morus alba,11.108912,46.112096
Morus alba,11.090774,46.11734
Celtis australis,11.090732,46.117389
Celtis australis,11.090685,46.117447
Celtis australis,11.090598,46.117548
Celtis australis,11.090551,46.117605
Celtis australis,11.090504,46.117659
Celtis australis,11.090381,46.117808
Celtis australis,11.090325,46.117873
Celtis australis,11.090275,46.117934
Celtis australis,11.09022,46.118
Celtis australis,11.09017,46.11806
Celtis australis,11.090116,46.118123
Celtis australis,11.090064,46.118186
Celtis australis,11.090017,46.118243
Celtis australis,11.089909,46.118373
Celtis australis,11.089857,46.118435
Celtis australis,11.089812,46.118488
Celtis australis,11.089762,46.118548
Celtis australis,11.08967,46.118654
Celtis australis,11.093829,46.117293
Celtis australis,11.093795,46.117501
Celtis australis,11.093871,46.117547
Celtis australis,11.093966,46.117587
Celtis australis,11.094077,46.117629
Celtis australis,11.094179,46.117669
Celtis australis,11.094269,46.117704
Celtis australis,11.096262,46.118463
Celtis australis,11.096171,46.118429
Celtis australis,11.096078,46.118395
Celtis australis,11.095981,46.118358
Celtis australis,11.095887,46.118322
Celtis australis,11.095789,46.118283
Celtis australis,11.095689,46.118245
Celtis australis,11.095592,46.118209
Celtis australis,11.095486,46.118167
Celtis australis,11.09539,46.118131
Celtis australis,11.095284,46.118089
Celtis australis,11.095183,46.118049
Celtis australis,11.095094,46.118015
Celtis australis,11.095017,46.117989
Celtis australis,11.094916,46.11795
Celtis australis,11.094827,46.117916
Celtis australis,11.094741,46.11788
Celtis australis,11.094646,46.117844
Celtis australis,11.094542,46.117804
Celtis australis,11.096359,46.118585
Celtis australis,11.09626,46.118558
Celtis australis,11.095972,46.11845
Celtis australis,11.095875,46.118413
Celtis australis,11.095775,46.118374
Celtis australis,11.095678,46.118338
Celtis australis,11.095583,46.118301
Celtis australis,11.095481,46.118263
Celtis australis,11.09538,46.118224
Celtis australis,11.095277,46.118184
Celtis australis,11.09517,46.118143
Celtis australis,11.095077,46.118107
Celtis australis,11.094986,46.118073
Celtis australis,11.094789,46.117997
Celtis australis,11.094717,46.11797
Celtis australis,11.094643,46.117942
Celtis australis,11.09429,46.117807
Celtis australis,11.094185,46.117766
Celtis australis,11.094087,46.117729
Celtis australis,11.093879,46.117649
Celtis australis,11.092496,46.11711
Celtis australis,11.092311,46.117039
Celtis australis,11.092079,46.11695
Celtis australis,11.091987,46.116915
Celtis australis,11.091901,46.116882
Celtis australis,11.091806,46.116845
Celtis australis,11.091571,46.116665
Celtis australis,11.093046,46.117234
Celtis australis,11.093237,46.117305
Celtis australis,11.093335,46.117341
Celtis australis,11.093432,46.117356
Celtis australis,11.093524,46.117348
Celtis australis,11.092824,46.118356
Tilia cordata,11.09288,46.118284
Tilia cordata,11.092943,46.118209
Tilia cordata,11.092681,46.118743
Tilia cordata,11.092954,46.118402
Tilia cordata,11.093012,46.118329
Tilia cordata,11.093071,46.118256
Tilia cordata,11.093131,46.118179
Tilia cordata,11.093196,46.118099
Tilia cordata,11.093258,46.118021
Tilia cordata,11.093319,46.117943
Tilia cordata,11.093382,46.117864
Tilia cordata,11.093444,46.117786
Tilia cordata,11.093508,46.117707
Tilia cordata,11.092757,46.11721
Celtis australis,11.092846,46.117244
Celtis australis,11.092935,46.117279
Celtis australis,11.093032,46.117316
Celtis australis,11.093123,46.117351
Celtis australis,11.093214,46.117387
Celtis australis,11.09331,46.117425
Celtis australis,11.093414,46.117474
Celtis australis,11.093348,46.117699
Tilia cordata,11.093284,46.117778
Tilia cordata,11.093223,46.117854
Tilia cordata,11.09306,46.118058
Tilia cordata,11.10621,46.120805
Carpinus betulus,11.106074,46.119701
Carpinus betulus,11.106142,46.120542
Carpinus betulus,11.10608,46.11961
Carpinus betulus,11.106074,46.120093
Carpinus betulus,11.106069,46.120013
Carpinus betulus,11.106124,46.120454
Carpinus betulus,11.09645,46.120766
Platanus x hispanica,11.096573,46.120813
Platanus x hispanica,11.096768,46.120886
Platanus x hispanica,11.09688,46.120928
Platanus x hispanica,11.096995,46.120971
Platanus x hispanica,11.097095,46.121009
Platanus x hispanica,11.097206,46.119024
Platanus x hispanica,11.097123,46.119132
Platanus x hispanica,11.096961,46.11934
Platanus x hispanica,11.096879,46.119446
Platanus x hispanica,11.096803,46.119542
Platanus x hispanica,11.096693,46.119685
Platanus x hispanica,11.096554,46.119863
Platanus x hispanica,11.096469,46.119973
Platanus x hispanica,11.096306,46.120182
Platanus x hispanica,11.096224,46.120289
Platanus x hispanica,11.097283,46.118925
Platanus x hispanica,11.097407,46.118782
Celtis australis,11.097485,46.11874
Celtis australis,11.097577,46.118712
Celtis australis,11.096991,46.119141
Platanus x hispanica,11.096907,46.119248
Platanus x hispanica,11.096823,46.119358
Platanus x hispanica,11.096744,46.11946
Platanus x hispanica,11.096659,46.119567
Platanus x hispanica,11.096578,46.119671
Platanus x hispanica,11.096496,46.119778
Platanus x hispanica,11.0964,46.119902
Platanus x hispanica,11.096332,46.11999
Platanus x hispanica,11.096248,46.120095
Platanus x hispanica,11.096082,46.12031
Platanus x hispanica,11.096007,46.120405
Platanus x hispanica,11.090389,46.121608
Tilia cordata,11.090328,46.121688
Tilia cordata,11.090335,46.121864
Tilia cordata,11.090446,46.121911
Tilia cordata,11.090557,46.121955
Tilia cordata,11.090668,46.121999
Tilia cordata,11.090779,46.122042
Tilia cordata,11.090892,46.122088
Tilia cordata,11.091001,46.122128
Tilia cordata,11.091114,46.122173
Tilia cordata,11.091215,46.122213
Tilia cordata,11.09133,46.122378
Tilia cordata,11.091116,46.122293
Tilia cordata,11.090996,46.122246
Tilia cordata,11.090887,46.122202
Tilia cordata,11.090457,46.121318
Tilia cordata,11.090519,46.12124
Tilia cordata,11.090583,46.12116
Tilia cordata,11.090643,46.121083
Tilia cordata,11.090449,46.121534
Tilia cordata,11.091679,46.119999
Tilia cordata,11.091741,46.119919
Tilia cordata,11.091803,46.119843
Tilia cordata,11.091866,46.119763
Tilia cordata,11.091927,46.119687
Tilia cordata,11.091995,46.119602
Tilia cordata,11.09205,46.119532
Tilia cordata,11.092116,46.119452
Tilia cordata,11.092315,46.1192
Tilia cordata,11.092438,46.119051
Tilia cordata,11.0925,46.118973
Tilia cordata,11.09256,46.118897
Tilia cordata,11.092469,46.118797
Tilia cordata,11.092332,46.11897
Tilia cordata,11.114653,46.101091
Tilia platyphyllos,11.114488,46.101071
Tilia platyphyllos,11.1144,46.101061
Tilia platyphyllos,11.114334,46.101053
Tilia platyphyllos,11.114252,46.101043
Tilia platyphyllos,11.114174,46.101033
Tilia platyphyllos,11.114088,46.101022
Tilia platyphyllos,11.114004,46.101012
Tilia platyphyllos,11.113921,46.101003
Tilia platyphyllos,11.114769,46.101106
Tilia platyphyllos,11.114898,46.101123
Tilia platyphyllos,11.11496,46.101146
Tilia platyphyllos,11.114948,46.1012
Tilia platyphyllos,11.114933,46.101254
Tilia platyphyllos,11.11492,46.101307
Tilia platyphyllos,11.114907,46.101361
Tilia platyphyllos,11.114893,46.101414
Tilia platyphyllos,11.11488,46.101468
Tilia platyphyllos,11.114867,46.101522
Tilia platyphyllos,11.113035,46.100894
Tilia platyphyllos,11.101404,46.099903
Fraxinus excelsior,11.101295,46.099917
Fraxinus excelsior,11.101151,46.099934
Fraxinus excelsior,11.100915,46.099964
Fraxinus excelsior,11.100775,46.099981
Fraxinus excelsior,11.099319,46.099589
Fraxinus excelsior,11.099325,46.099674
Fraxinus excelsior,11.099333,46.099755
Fraxinus excelsior,11.099341,46.099836
Fraxinus excelsior,11.09935,46.099916
Fraxinus excelsior,11.099417,46.099994
Fraxinus excelsior,11.099536,46.100023
Fraxinus excelsior,11.099655,46.10001
Fraxinus excelsior,11.099773,46.099996
Fraxinus excelsior,11.099888,46.099983
Fraxinus excelsior,11.099308,46.099473
Fraxinus excelsior,11.099303,46.099425
Fraxinus excelsior,11.099609,46.099344
Fraxinus excelsior,11.099736,46.099308
Fraxinus excelsior,11.118807,46.098198
Platanus x hispanica,11.118552,46.098171
Platanus x hispanica,11.118571,46.098073
Platanus x hispanica,11.118365,46.09805
Platanus x hispanica,11.118104,46.098108
Platanus x hispanica,11.118026,46.09818
Platanus x hispanica,11.117948,46.098357
Platanus x hispanica,11.117881,46.098528
Platanus x hispanica,11.11781,46.098702
Platanus x hispanica,11.117756,46.098784
Platanus x hispanica,11.117693,46.098901
Platanus x hispanica,11.117597,46.099073
Platanus x hispanica,11.117835,46.098984
Platanus x hispanica,11.117918,46.098811
Platanus x hispanica,11.117987,46.098638
Platanus x hispanica,11.118058,46.098465
Platanus x hispanica,11.118127,46.098293
Platanus x hispanica,11.117341,46.099054
Platanus x hispanica,11.117085,46.099029
Platanus x hispanica,11.116828,46.099001
Platanus x hispanica,11.116572,46.098975
Platanus x hispanica,11.116317,46.098948
Platanus x hispanica,11.116059,46.09892
Platanus x hispanica,11.115547,46.098866
Platanus x hispanica,11.116323,46.09885
Platanus x hispanica,11.11722,46.098945
Platanus x hispanica,11.115797,46.098795
Prunus serrulata,11.115411,46.098754
Platanus x hispanica,11.115283,46.098741
Platanus x hispanica,11.115156,46.098726
Platanus x hispanica,11.114905,46.0987
Prunus serrulata,11.114773,46.098686
Prunus serrulata,11.114644,46.098671
Prunus serrulata,11.114515,46.098759
Prunus serrulata,11.117534,46.098878
Acer campestre,11.117524,46.098828
Acer campestre,11.119054,46.096863
Fraxinus ornus,11.118902,46.096633
Fraxinus ornus,11.118865,46.096653
Fraxinus ornus,11.118851,46.096614
Fraxinus ornus,11.118568,46.096669
Fraxinus ornus,11.117263,46.098853
Fraxinus ornus,11.11878,46.096346
Koelreuteria paniculata,11.118128,46.09671
Malus,11.119077,46.097845
Metasequoia glyptostroboides,11.119035,46.097826
Metasequoia glyptostroboides,11.119016,46.096708
Morus nigra,11.119027,46.09674
Morus nigra,11.118963,46.096708
Morus nigra,11.118645,46.096908
Morus nigra,11.117355,46.098857
Ostrya carpinifolia,11.117421,46.098874
Ostrya carpinifolia,11.109348,46.105028
Pinus nigra,11.109271,46.105085
Pinus nigra,11.109392,46.104989
Pinus nigra,11.109438,46.104974
Pinus nigra,11.109489,46.10494
Pinus nigra,11.109517,46.104917
Pinus nigra,11.10946,46.105001
Pinus nigra,11.109458,46.104966
Pinus nigra,11.109314,46.10505
Pinus nigra,11.109051,46.105251
Pinus nigra,11.109161,46.105151
Pinus nigra,11.109087,46.105199
Pinus nigra,11.11987,46.096792
Populus nigra,11.11989,46.096712
Populus nigra,11.119912,46.096632
Populus nigra,11.11993,46.096552
Populus nigra,11.118989,46.096895
Populus nigra,11.119057,46.096928
Populus nigra,11.119789,46.097074
Populus nigra,11.119757,46.097165
Populus nigra,11.119728,46.09725
Populus nigra,11.11967,46.097417
Populus nigra,11.119698,46.097332
Populus nigra,11.118817,46.098097
Populus nigra,11.119589,46.097645
Populus nigra,11.119554,46.097732
Populus nigra,11.119522,46.097821
Populus nigra,11.119466,46.0979
Populus nigra,11.11938,46.097966
Populus nigra,11.119261,46.098002
Populus nigra,11.119138,46.098034
Populus nigra,11.119467,46.097476
Prunus avium,11.119492,46.097392
Prunus avium,11.119514,46.097304
Prunus avium,11.119537,46.097221
Prunus avium,11.119494,46.097173
Prunus avium,11.119474,46.097256
Prunus avium,11.119451,46.09734
Prunus avium,11.119448,46.097562
Prunus avium,11.119427,46.097641
Prunus avium,11.119402,46.097727
Prunus avium,11.119317,46.097844
Prunus avium,11.119254,46.09788
Prunus avium,11.119198,46.097915
Prunus avium,11.119218,46.097833
Prunus avium,11.119238,46.097749
Prunus avium,11.119259,46.097664
Prunus avium,11.119281,46.09758
Prunus avium,11.119344,46.097546
Prunus avium,11.119322,46.097629
Prunus avium,11.119299,46.097713
Prunus avium,11.11928,46.097797
Prunus avium,11.119336,46.097762
Prunus avium,11.119362,46.097676
Prunus avium,11.119384,46.097594
Prunus avium,11.117557,46.096952
Prunus avium,11.117503,46.096912
Prunus avium,11.11758,46.096865
Prunus avium,11.11749,46.096972
Prunus avium,11.117539,46.097036
Prunus avium,11.11742,46.096951
Prunus avium,11.117391,46.096927
Prunus avium,11.117317,46.096965
Prunus avium,11.117357,46.096996
Prunus avium,11.117287,46.097044
Prunus avium,11.117231,46.097002
Prunus avium,11.117118,46.097013
Prunus avium,11.118323,46.096704
Prunus avium,11.118435,46.096777
Prunus avium,11.117601,46.096774
Prunus avium,11.117525,46.096831
Prunus avium,11.117295,46.098017
Prunus avium,11.117235,46.098044
Prunus avium,11.117254,46.097965
Prunus avium,11.117318,46.097942
Prunus avium,11.117148,46.097948
Prunus avium,11.117101,46.097923
Prunus avium,11.117123,46.098033
Prunus avium,11.117085,46.097992
Prunus avium,11.117131,46.097809
Prunus avium,11.117173,46.097844
Prunus avium,11.117192,46.097763
Prunus avium,11.117303,46.097772
Prunus avium,11.117344,46.097832
Prunus avium,11.117282,46.097856
Prunus avium,11.116844,46.098371
Prunus avium,11.116739,46.098666
Prunus avium,11.117463,46.098589
Prunus avium,11.118496,46.096704
Quercus robur,11.118293,46.096655
Quercus robur,11.118391,46.096603
Quercus robur,11.118464,46.096637
Quercus robur,11.118381,46.09792
Quercus robur,11.118315,46.097951
Quercus robur,11.118238,46.097955
Quercus robur,11.118143,46.097995
Quercus robur,11.116889,46.098819
Quercus robur,11.116967,46.098836
Quercus robur,11.117049,46.098833
Quercus robur,11.11761,46.098673
Quercus robur,11.117602,46.098728
Quercus robur,11.117592,46.098799
Quercus robur,11.117121,46.098845
Quercus robur,11.117592,46.098838
Quercus robur,11.109784,46.10465
Quercus rubra,11.109806,46.104587
Quercus rubra,11.109831,46.104523
Quercus rubra,11.109873,46.1044
Quercus rubra,11.111065,46.101046
Quercus rubra,11.110998,46.101249
Quercus rubra,11.111269,46.100422
Quercus rubra,11.119594,46.096339
Sophora japonica,11.111341,46.100248
Quercus rubra,11.111212,46.100617
Quercus rubra,11.111177,46.100721
Quercus rubra,11.111153,46.100839
Quercus rubra,11.11112,46.100929
Quercus rubra,11.111034,46.101142
Quercus rubra,11.109559,46.104914
Robinia pseudoacacia,11.119135,46.096803
Robinia pseudoacacia,11.119125,46.096839
Robinia pseudoacacia,11.116805,46.098397
Tilia,11.117333,46.098547
Tilia,11.091587,46.122472
Celtis australis,11.091671,46.122504
Celtis australis,11.091716,46.122416
Celtis australis,11.091844,46.122486
Celtis australis,11.091911,46.122512
Celtis australis,11.09207,46.122573
Celtis australis,11.092169,46.122611
Celtis australis,11.09228,46.122653
Celtis australis,11.091846,46.122572
Celtis australis,11.091956,46.122614
Celtis australis,11.092043,46.12265
Celtis australis,11.092441,46.122717
Celtis australis,11.092527,46.122752
Celtis australis,11.092316,46.122754
Celtis australis,11.092208,46.122713
Celtis australis,11.092405,46.122789
Celtis australis,11.092682,46.122811
Celtis australis,11.092687,46.122897
Celtis australis,11.092589,46.122861
Celtis australis,11.092766,46.12293
Celtis australis,11.092981,46.123013
Celtis australis,11.09308,46.123051
Celtis australis,11.092986,46.122928
Celtis australis,11.092849,46.122877
Celtis australis,11.093095,46.12297
Celtis australis,11.10914,46.099199
Alnus,11.109155,46.099115
Alnus,11.109112,46.099293
Alnus,11.109082,46.09939
Alnus,11.108909,46.100021
Alnus,11.108929,46.099956
Alnus,11.108944,46.099903
Alnus,11.108704,46.100701
Alnus,11.108646,46.10094
Alnus,11.108667,46.100873
Alnus,11.108614,46.101042
Alnus,11.108584,46.101118
Alnus,11.108555,46.101196
Alnus,11.108525,46.101301
Alnus,11.108501,46.101381
Alnus,11.108475,46.101458
Alnus,11.108677,46.100787
Alnus,11.108734,46.100583
Alnus,11.10877,46.10047
Alnus,11.10903,46.09958
Alnus,11.109055,46.099494
Alnus,11.119799,46.096513
Salix babylonica,11.11985,46.09649
Salix babylonica,11.119825,46.096463
Salix babylonica,11.119049,46.097954
Salix babylonica,11.119082,46.097906
Salix babylonica,11.119139,46.097735
Salix babylonica,11.119145,46.097707
Salix babylonica,11.11912,46.097669
Salix babylonica,11.11997,46.096217
Sophora japonica,11.119882,46.09626
Sophora japonica,11.119787,46.096287
Sophora japonica,11.11969,46.096313
Sophora japonica,11.119496,46.096365
Sophora japonica,11.119399,46.096392
Sophora japonica,11.119039,46.096573
Sophora japonica,11.11909,46.096533
Sophora japonica,11.119167,46.09655
Sophora japonica,11.119221,46.096516
Sophora japonica,11.116554,46.096737
Sophora japonica,11.11668,46.096721
Sophora japonica,11.116809,46.096708
Sophora japonica,11.116936,46.096697
Sophora japonica,11.117062,46.096684
Sophora japonica,11.117192,46.096672
Sophora japonica,11.117317,46.096657
Sophora japonica,11.117565,46.096626
Sophora japonica,11.117814,46.096569
Sophora japonica,11.118584,46.096433
Sophora japonica,11.118697,46.096381
Sophora japonica,11.118821,46.096395
Sophora japonica,11.118919,46.096293
Sophora japonica,11.118945,46.096343
Sophora japonica,11.118472,46.09651
Sophora japonica,11.118341,46.096518
Sophora japonica,11.118212,46.096545
Sophora japonica,11.118091,46.096576
