stateCode,year,min,max
206,1987,44.08,71.68
206,1988,44.44,73.11
206,1989,45.12,74.46
206,1990,45.98,73.28
206,1991,45.49,72.21
206,1992,45.24,72.11
206,1993,45.28,72.98
206,1994,46.48,74.59
206,1995,46.08,74.33
206,1996,46.09,75.0
206,1997,45.33,72.2
206,1998,46.8,74.75
206,1999,46.08,75.38
206,2000,47.17,75.41
206,2001,46.72,74.35
206,2002,46.24,74.18
206,2003,46.76,74.88
206,2004,46.44,72.52
206,2005,46.72,74.55
206,2006,46.85,75.6
206,2007,46.1,73.33
206,2008,45.3,74.53
206,2009,46.07,74.98
206,2010,45.81,73.92
206,2011,46.39,76.21
206,2012,47.51,76.58
206,2013,45.82,73.7
206,2014,46.55,74.27
206,2015,47.44,73.74
206,2016,47.83,75.21
206,2017,48.12,76.35
206,2018,47.46,74.98
206,2019,47.04,74.38
206,2020,47.57,76.39
206,2021,47.28,75.23
206,2022,46.72,74.98
206,2023,25.51,49.35
207,1895,51.76,74.66
207,1896,54.39,77.22
207,1897,53.74,77.1
207,1898,53.27,76.15
207,1899,52.84,76.1
207,1900,54.89,76.2
207,1901,53.41,77.86
207,1902,54.73,77.09
207,1903,52.21,74.58
207,1904,53.59,77.97
207,1905,53.52,74.54
207,1906,53.26,76.01
207,1907,55.01,78.19
207,1908,54.63,77.56
207,1909,54.02,78.88
207,1910,53.59,78.88
207,1911,55.48,78.67
207,1912,52.34,75.8
207,1913,53.29,75.53
207,1914,53.69,75.53
207,1915,53.55,76.2
207,1916,53.51,78.53
207,1917,51.79,77.76
207,1918,53.58,77.69
207,1919,53.66,74.82
207,1920,53.28,75.88
207,1921,55.43,79.67
207,1922,54.84,77.81
207,1923,54.76,76.38
207,1924,52.46,76.24
207,1925,54.46,78.71
207,1926,53.62,75.86
207,1927,55.62,78.82
207,1928,53.85,76.84
207,1929,53.49,75.98
207,1930,53.65,76.28
207,1931,54.62,77.02
207,1932,53.61,76.39
207,1933,55.78,79.59
207,1934,55.02,79.42
207,1935,54.8,76.53
207,1936,53.09,76.87
207,1937,53.66,76.77
207,1938,54.93,78.72
207,1939,54.45,79.08
207,1940,52.23,75.64
207,1941,54.86,75.44
207,1942,53.15,76.33
207,1943,53.18,77.67
207,1944,54.1,76.82
207,1945,53.99,77.2
207,1946,55.05,77.73
207,1947,53.03,76.52
207,1948,53.34,77.48
207,1949,54.12,76.37
207,1950,53.99,77.57
207,1951,53.89,78.33
207,1952,53.63,78.1
207,1953,54.52,78.32
207,1954,55.12,79.82
207,1955,54.34,77.83
207,1956,54.4,79.46
207,1957,54.81,75.76
207,1958,53.52,74.92
207,1959,53.17,75.72
207,1960,53.36,75.38
207,1961,52.95,75.38
207,1962,54.06,77.32
207,1963,53.85,78.18
207,1964,53.92,77.14
207,1965,54.87,76.92
207,1966,53.02,75.37
207,1967,53.87,77.32
207,1968,52.88,74.45
207,1969,53.84,76.37
207,1970,53.22,75.92
207,1971,54.34,77.54
207,1972,53.64,76.68
207,1973,53.7,75.56
207,1974,53.93,76.67
207,1975,53.24,76.12
207,1976,51.92,75.27
207,1977,54.3,77.55
207,1978,53.14,75.58
207,1979,52.26,74.42
207,1980,53.82,77.61
207,1981,54.57,76.8
207,1982,54.23,76.52
207,1983,52.43,74.79
207,1984,54.1,77.3
207,1985,54.18,76.03
207,1986,55.49,77.08
207,1987,53.32,76.4
207,1988,52.9,77.32
207,1989,53.06,75.91
207,1990,55.2,77.87
207,1991,54.87,76.21
207,1992,54.26,76.03
207,1993,53.41,75.63
207,1994,54.72,76.95
207,1995,54.29,77.12
207,1996,54.03,77.82
207,1997,53.9,75.44
207,1998,56.75,79.04
207,1999,55.34,79.64
207,2000,55.52,78.41
207,2001,55.14,76.83
207,2002,54.47,76.38
207,2003,54.62,77.26
207,2004,55.72,76.64
207,2005,55.03,78.53
207,2006,55.65,80.03
207,2007,55.04,76.4
207,2008,53.89,78.53
207,2009,54.59,78.01
207,2010,54.36,77.21
207,2011,55.4,80.73
207,2012,56.57,80.35
207,2013,53.97,77.43
207,2014,53.77,76.55
207,2015,55.81,77.41
207,2016,56.89,78.99
207,2017,56.64,79.45
207,2018,55.33,77.69
207,2019,55.25,77.52
207,2020,55.77,78.8
207,2021,55.67,77.72
207,2022,54.98,79.46
207,2023,33.29,52.7
208,1895,41.84,68.0
208,1896,44.42,71.33
208,1897,43.48,70.26
208,1898,42.89,68.89
208,1899,43.21,68.91
208,1900,44.72,69.97
208,1901,43.67,70.88
208,1902,43.97,69.34
208,1903,42.28,67.95
208,1904,43.25,70.08
208,1905,43.24,67.01
208,1906,43.35,68.09
208,1907,44.26,70.42
208,1908,44.18,70.3
208,1909,43.78,70.38
208,1910,44.19,71.73
208,1911,45.31,70.92
208,1912,42.1,67.77
208,1913,43.82,68.92
208,1914,44.55,69.85
208,1915,43.57,67.95
208,1916,43.32,70.43
208,1917,41.62,69.47
208,1918,43.75,69.69
208,1919,43.82,68.03
208,1920,43.61,68.52
208,1921,45.85,72.26
208,1922,44.44,70.92
208,1923,44.56,68.92
208,1924,42.28,68.55
208,1925,44.61,70.98
208,1926,44.02,69.1
208,1927,44.76,70.94
208,1928,44.14,69.62
208,1929,43.18,68.16
208,1930,43.97,70.29
208,1931,45.71,70.65
208,1932,43.88,69.65
208,1933,45.51,72.6
208,1934,45.87,73.38
208,1935,45.19,69.74
208,1936,44.41,71.27
208,1937,44.13,69.21
208,1938,45.71,72.07
208,1939,44.85,72.46
208,1940,43.39,69.01
208,1941,45.6,68.75
208,1942,43.82,69.33
208,1943,43.6,71.2
208,1944,44.39,69.42
208,1945,43.57,69.73
208,1946,45.67,71.91
208,1947,43.61,69.78
208,1948,43.25,69.34
208,1949,43.77,69.05
208,1950,43.2,70.27
208,1951,43.08,69.42
208,1952,44.0,71.23
208,1953,45.06,72.22
208,1954,45.85,73.7
208,1955,43.91,70.88
208,1956,44.32,72.58
208,1957,44.71,68.49
208,1958,43.93,68.35
208,1959,43.36,69.27
208,1960,43.19,68.3
208,1961,42.9,68.29
208,1962,44.23,70.35
208,1963,44.29,71.93
208,1964,43.88,70.56
208,1965,44.49,70.48
208,1966,42.85,69.39
208,1967,43.71,70.19
208,1968,43.16,68.58
208,1969,44.19,68.86
208,1970,43.43,69.67
208,1971,43.82,69.71
208,1972,43.66,69.38
208,1973,44.1,68.63
208,1974,44.05,69.96
208,1975,43.2,69.15
208,1976,42.38,69.88
208,1977,44.98,71.16
208,1978,43.25,68.64
208,1979,42.32,67.84
208,1980,44.31,71.02
208,1981,45.28,70.84
208,1982,43.67,69.02
208,1983,43.52,67.89
208,1984,43.89,69.3
208,1985,43.78,68.58
208,1986,45.81,70.7
208,1987,44.54,69.52
208,1988,43.22,69.98
208,1989,42.88,69.22
208,1990,44.98,70.88
208,1991,45.16,70.08
208,1992,44.48,69.1
208,1993,43.38,67.93
208,1994,44.69,70.62
208,1995,44.21,70.02
208,1996,43.59,70.01
208,1997,44.03,68.38
208,1998,46.72,71.73
208,1999,45.52,71.89
208,2000,45.21,71.18
208,2001,45.72,71.11
208,2002,44.64,70.12
208,2003,44.9,70.79
208,2004,45.48,69.81
208,2005,45.52,71.32
208,2006,45.73,72.85
208,2007,45.37,69.82
208,2008,43.87,70.24
208,2009,44.2,69.85
208,2010,45.25,70.57
208,2011,45.08,72.52
208,2012,46.86,74.28
208,2013,43.86,69.58
208,2014,43.74,69.57
208,2015,46.12,70.78
208,2016,46.52,72.76
208,2017,46.32,72.35
208,2018,45.03,71.01
208,2019,44.87,70.07
208,2020,45.49,71.62
208,2021,45.59,71.37
208,2022,44.52,72.02
208,2023,24.0,46.06
209,1895,50.95,73.02
209,1896,53.59,75.71
209,1897,53.29,75.55
209,1898,53.05,73.82
209,1899,52.06,74.25
209,1900,53.68,74.39
209,1901,51.01,74.32
209,1902,52.71,74.1
209,1903,50.8,73.0
209,1904,51.43,74.45
209,1905,52.38,72.58
209,1906,52.3,74.02
209,1907,53.38,75.35
209,1908,53.58,75.46
209,1909,52.83,75.65
209,1910,51.77,74.67
209,1911,54.58,76.38
209,1912,51.15,72.83
209,1913,52.72,74.27
209,1914,52.32,73.97
209,1915,52.03,74.15
209,1916,51.97,75.57
209,1917,49.77,73.72
209,1918,52.28,75.26
209,1919,53.38,74.68
209,1920,52.37,73.36
209,1921,54.86,77.74
209,1922,54.18,75.67
209,1923,53.22,74.18
209,1924,50.86,74.29
209,1925,53.15,76.47
209,1926,52.23,74.46
209,1927,54.67,76.37
209,1928,51.94,74.14
209,1929,52.28,73.92
209,1930,52.28,74.93
209,1931,53.11,75.58
209,1932,53.1,75.05
209,1933,54.52,76.63
209,1934,52.98,76.02
209,1935,53.02,74.94
209,1936,51.87,75.32
209,1937,52.38,73.98
209,1938,53.47,76.6
209,1939,52.98,76.12
209,1940,50.39,72.59
209,1941,53.19,74.88
209,1942,51.79,74.32
209,1943,51.82,75.41
209,1944,52.82,75.21
209,1945,52.98,74.37
209,1946,53.78,75.38
209,1947,51.79,74.08
209,1948,52.02,74.54
209,1949,53.61,75.08
209,1950,52.63,74.19
209,1951,52.22,75.26
209,1952,51.72,75.82
209,1953,52.62,76.48
209,1954,52.88,77.37
209,1955,52.52,75.32
209,1956,52.4,76.1
209,1957,53.74,74.1
209,1958,51.28,72.29
209,1959,52.17,73.93
209,1960,51.06,72.93
209,1961,51.3,73.12
209,1962,52.15,74.65
209,1963,50.87,74.77
209,1964,52.08,74.58
209,1965,52.79,75.03
209,1966,51.36,72.96
209,1967,51.49,73.95
209,1968,50.68,72.47
209,1969,51.37,73.61
209,1970,51.78,73.36
209,1971,52.38,74.57
209,1972,52.38,74.17
209,1973,53.26,73.98
209,1974,52.8,74.0
209,1975,52.58,73.66
209,1976,49.98,73.09
209,1977,52.29,74.44
209,1978,50.9,73.03
209,1979,50.83,71.87
209,1980,51.87,74.35
209,1981,51.96,74.29
209,1982,52.77,74.02
209,1983,51.21,72.27
209,1984,52.52,73.93
209,1985,52.63,73.62
209,1986,53.79,75.23
209,1987,52.33,74.95
209,1988,51.34,74.07
209,1989,51.85,72.72
209,1990,53.84,76.06
209,1991,54.24,74.2
209,1992,52.58,73.25
209,1993,52.22,72.99
209,1994,53.2,73.73
209,1995,52.75,74.56
209,1996,52.36,73.5
209,1997,52.61,73.14
209,1998,55.68,76.15
209,1999,53.51,76.58
209,2000,53.0,75.22
209,2001,53.27,74.62
209,2002,53.62,73.99
209,2003,52.78,73.69
209,2004,54.02,74.26
209,2005,53.68,75.6
209,2006,53.54,76.05
209,2007,54.16,75.58
209,2008,52.43,74.2
209,2009,53.36,73.64
209,2010,52.75,74.87
209,2011,53.58,75.75
209,2012,55.08,76.98
209,2013,52.67,73.26
209,2014,51.48,72.32
209,2015,54.6,75.05
209,2016,55.37,76.32
209,2017,55.39,75.96
209,2018,54.49,74.55
209,2019,54.48,74.82
209,2020,54.96,74.74
209,2021,54.38,74.53
209,2022,53.08,75.31
209,2023,32.01,49.94
210,1895,29.93,56.57
210,1896,31.68,56.86
210,1897,31.55,56.86
210,1898,31.49,56.38
210,1899,30.23,55.42
210,1900,34.18,59.29
210,1901,33.3,58.38
210,1902,31.95,56.36
210,1903,31.53,55.88
210,1904,31.6,57.56
210,1905,31.9,56.22
210,1906,32.77,57.07
210,1907,31.58,56.67
210,1908,33.12,58.08
210,1909,31.72,55.82
210,1910,33.28,59.48
210,1911,32.07,57.18
210,1912,31.19,54.93
210,1913,32.12,57.29
210,1914,33.09,58.34
210,1915,32.76,55.62
210,1916,30.06,55.4
210,1917,29.97,55.48
210,1918,32.81,57.58
210,1919,32.36,56.61
210,1920,32.61,56.26
210,1921,34.69,60.05
210,1922,32.03,57.14
210,1923,32.96,57.27
210,1924,30.72,55.54
210,1925,33.6,58.1
210,1926,33.7,58.12
210,1927,31.97,55.72
210,1928,32.73,57.92
210,1929,30.76,55.18
210,1930,33.26,58.12
210,1931,35.13,61.02
210,1932,32.25,56.9
210,1933,34.0,60.04
210,1934,35.43,62.43
210,1935,33.05,57.84
210,1936,32.14,58.41
210,1937,32.01,56.72
210,1938,34.64,59.58
210,1939,33.99,61.14
210,1940,33.61,58.08
210,1941,34.99,58.57
210,1942,33.02,57.25
210,1943,32.19,58.93
210,1944,32.64,57.3
210,1945,32.12,56.88
210,1946,34.19,59.5
210,1947,33.06,57.42
210,1948,32.34,57.68
210,1949,31.77,57.57
210,1950,30.4,55.67
210,1951,30.15,54.27
210,1952,32.52,58.6
210,1953,34.72,60.0
210,1954,34.31,60.02
210,1955,31.75,57.32
210,1956,32.74,59.0
210,1957,33.25,56.7
210,1958,33.32,58.11
210,1959,32.38,57.27
210,1960,32.24,57.31
210,1961,33.05,58.09
210,1962,33.05,57.84
210,1963,34.18,59.88
210,1964,32.43,58.06
210,1965,32.32,56.65
210,1966,31.98,57.72
210,1967,32.68,57.66
210,1968,32.29,57.32
210,1969,32.42,56.63
210,1970,32.28,57.3
210,1971,32.53,56.99
210,1972,31.95,56.09
210,1973,33.83,57.72
210,1974,33.3,59.16
210,1975,32.22,56.54
210,1976,33.11,59.58
210,1977,33.94,58.83
210,1978,31.14,55.4
210,1979,31.27,56.4
210,1980,33.68,59.39
210,1981,35.17,60.62
210,1982,31.79,55.84
210,1983,33.77,57.12
210,1984,33.39,57.54
210,1985,31.32,55.98
210,1986,35.15,59.12
210,1987,35.56,60.85
210,1988,33.88,60.79
210,1989,32.28,57.84
210,1990,34.2,59.94
210,1991,34.75,59.44
210,1992,34.32,58.92
210,1993,31.93,54.92
210,1994,33.93,59.03
210,1995,33.65,57.76
210,1996,31.55,55.95
210,1997,33.77,57.88
210,1998,36.02,59.59
210,1999,35.43,60.72
210,2000,34.0,59.62
210,2001,35.04,60.07
210,2002,33.61,59.17
210,2003,34.37,59.66
210,2004,34.43,59.16
210,2005,35.01,60.16
210,2006,35.52,61.27
210,2007,35.11,59.91
210,2008,32.46,57.64
210,2009,32.71,57.05
210,2010,34.07,58.1
210,2011,33.59,58.09
210,2012,35.95,63.05
210,2013,33.45,57.88
210,2014,33.0,57.72
210,2015,35.78,60.82
210,2016,36.28,61.24
210,2017,35.13,60.2
210,2018,33.48,57.72
210,2019,32.73,55.88
210,2020,34.64,60.27
210,2021,35.35,60.96
210,2022,33.08,59.42
210,2023,14.67,35.36
211,1895,24.23,48.78
211,1896,24.92,47.28
211,1897,24.88,48.22
211,1898,25.81,49.51
211,1899,24.58,47.19
211,1900,27.65,51.41
211,1901,27.28,50.01
211,1902,27.02,49.28
211,1903,24.52,48.2
211,1904,24.72,46.83
211,1905,26.52,48.94
211,1906,27.19,49.28
211,1907,24.1,46.92
211,1908,28.05,50.64
211,1909,26.12,47.65
211,1910,27.08,51.53
211,1911,25.58,48.37
211,1912,25.24,47.89
211,1913,26.43,49.88
211,1914,26.68,50.02
211,1915,27.49,49.56
211,1916,23.99,45.91
211,1917,22.78,46.06
211,1918,26.78,49.83
211,1919,26.56,47.93
211,1920,26.78,49.36
211,1921,29.06,51.85
211,1922,27.75,49.83
211,1923,26.91,50.68
211,1924,24.82,47.9
211,1925,27.04,49.97
211,1926,26.37,49.68
211,1927,26.13,47.11
211,1928,27.74,50.82
211,1929,24.27,47.95
211,1930,28.17,51.02
211,1931,31.54,54.86
211,1932,26.78,49.67
211,1933,26.78,50.91
211,1934,28.39,52.56
211,1935,26.55,48.54
211,1936,24.32,48.48
211,1937,25.6,48.27
211,1938,28.38,51.68
211,1939,27.54,52.11
211,1940,27.76,49.91
211,1941,29.95,51.18
211,1942,28.09,50.43
211,1943,26.22,49.63
211,1944,28.61,50.89
211,1945,26.42,48.35
211,1946,27.28,50.48
211,1947,27.22,49.3
211,1948,26.72,49.88
211,1949,26.69,50.2
211,1950,23.2,45.08
211,1951,24.6,45.86
211,1952,28.04,51.52
211,1953,29.57,51.68
211,1954,28.73,50.04
211,1955,26.25,49.52
211,1956,26.37,49.24
211,1957,27.72,49.74
211,1958,27.47,51.24
211,1959,27.17,49.7
211,1960,26.72,49.93
211,1961,27.96,51.62
211,1962,27.6,49.26
211,1963,28.48,52.1
211,1964,27.01,50.44
211,1965,25.65,47.47
211,1966,25.63,48.03
211,1967,25.98,49.42
211,1968,27.67,49.55
211,1969,27.07,48.66
211,1970,26.32,48.65
211,1971,26.99,49.12
211,1972,25.52,47.18
211,1973,29.87,51.68
211,1974,27.16,49.76
211,1975,27.74,49.42
211,1976,26.86,52.11
211,1977,28.78,50.94
211,1978,26.1,48.68
211,1979,25.28,46.88
211,1980,27.77,51.22
211,1981,30.43,52.96
211,1982,26.41,47.9
211,1983,30.08,50.31
211,1984,29.08,50.92
211,1985,25.85,48.34
211,1986,29.52,51.07
211,1987,32.87,55.06
211,1988,28.42,52.8
211,1989,25.86,49.62
211,1990,29.02,53.2
211,1991,29.76,51.82
211,1992,29.08,50.25
211,1993,26.76,48.1
211,1994,28.45,49.97
211,1995,28.22,48.78
211,1996,25.02,46.28
211,1997,28.55,50.09
211,1998,32.64,52.99
211,1999,31.38,52.73
211,2000,29.18,51.25
211,2001,30.72,52.33
211,2002,29.53,50.81
211,2003,28.56,51.09
211,2004,28.55,50.18
211,2005,30.72,52.12
211,2006,31.87,54.02
211,2007,29.64,51.48
211,2008,26.68,49.3
211,2009,27.58,48.4
211,2010,30.62,51.31
211,2011,29.82,50.58
211,2012,31.95,54.53
211,2013,26.92,48.02
211,2014,27.02,48.1
211,2015,31.18,53.24
211,2016,33.03,53.58
211,2017,30.18,51.77
211,2018,28.27,49.65
211,2019,27.36,47.28
211,2020,29.93,51.92
211,2021,31.33,54.48
211,2022,27.5,48.84
211,2023,10.91,29.25
212,1895,33.43,57.01
212,1896,35.82,57.42
212,1897,35.01,56.91
212,1898,35.65,57.31
212,1899,34.46,56.77
212,1900,36.55,58.58
212,1901,35.18,58.37
212,1902,35.59,56.7
212,1903,34.39,55.94
212,1904,33.23,55.07
212,1905,34.7,56.27
212,1906,35.88,57.16
212,1907,34.56,55.84
212,1908,36.66,58.6
212,1909,35.39,56.35
212,1910,35.03,58.48
212,1911,36.43,58.39
212,1912,33.49,55.57
212,1913,36.32,58.69
212,1914,35.93,57.91
212,1915,35.95,56.39
212,1916,34.19,56.41
212,1917,31.73,54.0
212,1918,35.51,57.96
212,1919,36.01,57.15
212,1920,35.48,56.72
212,1921,39.13,60.58
212,1922,36.74,58.88
212,1923,35.91,57.92
212,1924,33.39,55.07
212,1925,35.43,57.88
212,1926,34.84,56.16
212,1927,35.74,56.92
212,1928,36.26,57.55
212,1929,33.64,55.35
212,1930,36.46,59.18
212,1931,40.18,61.7
212,1932,35.52,57.58
212,1933,36.85,59.53
212,1934,37.09,60.06
212,1935,36.27,56.28
212,1936,34.57,57.43
212,1937,34.68,56.15
212,1938,38.09,59.48
212,1939,36.91,60.02
212,1940,35.25,56.24
212,1941,38.5,59.08
212,1942,36.58,57.3
212,1943,34.67,56.78
212,1944,37.25,58.02
212,1945,35.13,56.01
212,1946,37.1,59.4
212,1947,36.18,56.94
212,1948,35.58,57.97
212,1949,36.54,58.58
212,1950,33.2,54.92
212,1951,33.95,54.12
212,1952,36.21,58.46
212,1953,37.25,59.58
212,1954,37.58,58.74
212,1955,35.88,58.42
212,1956,35.65,58.28
212,1957,36.44,57.03
212,1958,35.25,56.95
212,1959,36.04,57.08
212,1960,35.28,56.32
212,1961,35.93,57.18
212,1962,35.62,56.33
212,1963,35.45,57.91
212,1964,36.5,58.83
212,1965,35.53,56.38
212,1966,34.6,56.45
212,1967,34.81,56.4
212,1968,36.18,57.35
212,1969,35.32,55.92
212,1970,35.57,56.59
212,1971,35.89,57.38
212,1972,34.55,54.88
212,1973,38.52,58.03
212,1974,36.22,57.17
212,1975,36.39,57.13
212,1976,34.16,58.22
212,1977,36.65,57.8
212,1978,34.26,55.62
212,1979,33.99,54.87
212,1980,36.05,57.71
212,1981,37.16,58.55
212,1982,35.39,55.78
212,1983,37.52,56.85
212,1984,36.9,57.42
212,1985,34.86,55.88
212,1986,37.66,57.89
212,1987,39.63,61.01
212,1988,35.78,59.44
212,1989,34.43,56.67
212,1990,37.98,59.55
212,1991,37.9,58.47
212,1992,37.17,56.87
212,1993,35.94,54.88
212,1994,36.48,57.43
212,1995,36.65,56.67
212,1996,34.38,54.83
212,1997,36.52,56.38
212,1998,40.91,60.32
212,1999,38.55,59.94
212,2000,37.3,58.31
212,2001,38.38,59.07
212,2002,38.1,58.68
212,2003,36.48,58.0
212,2004,37.47,58.01
212,2005,38.62,59.49
212,2006,39.48,60.08
212,2007,38.28,58.99
212,2008,35.27,56.14
212,2009,36.23,56.46
212,2010,38.07,58.63
212,2011,38.02,58.13
212,2012,40.1,62.51
212,2013,35.72,56.04
212,2014,34.54,54.84
212,2015,38.61,58.98
212,2016,40.37,60.07
212,2017,38.93,59.5
212,2018,37.26,57.08
212,2019,36.69,56.0
212,2020,38.47,58.72
212,2021,39.27,59.82
212,2022,36.28,57.56
212,2023,18.21,36.31
213,1895,31.67,54.02
213,1896,34.3,54.02
213,1897,33.74,53.77
213,1898,34.92,54.77
213,1899,33.38,54.02
213,1900,34.74,55.0
213,1901,33.51,53.74
213,1902,34.26,54.13
213,1903,33.42,53.51
213,1904,30.81,51.17
213,1905,32.92,53.07
213,1906,34.64,54.81
213,1907,32.33,52.08
213,1908,34.43,55.62
213,1909,33.93,53.82
213,1910,33.72,54.62
213,1911,35.21,55.12
213,1912,32.02,52.18
213,1913,34.74,55.62
213,1914,33.29,54.02
213,1915,34.17,53.54
213,1916,33.15,53.62
213,1917,30.37,50.08
213,1918,33.21,54.26
213,1919,35.2,54.91
213,1920,33.28,53.41
213,1921,37.68,57.39
213,1922,34.85,55.38
213,1923,32.99,54.11
213,1924,31.68,51.92
213,1925,33.29,54.05
213,1926,31.92,51.72
213,1927,34.18,54.42
213,1928,34.17,53.62
213,1929,32.52,53.06
213,1930,34.53,55.62
213,1931,37.7,57.83
213,1932,34.94,55.18
213,1933,35.04,55.68
213,1934,33.64,55.03
213,1935,33.91,53.34
213,1936,32.91,54.18
213,1937,34.3,54.16
213,1938,35.89,56.22
213,1939,34.85,55.62
213,1940,33.52,52.61
213,1941,35.79,56.39
213,1942,35.02,54.72
213,1943,33.14,53.48
213,1944,35.23,55.45
213,1945,33.86,54.03
213,1946,34.96,57.03
213,1947,34.61,54.34
213,1948,34.04,55.45
213,1949,36.02,56.96
213,1950,32.82,53.17
213,1951,33.86,53.61
213,1952,35.48,55.99
213,1953,36.49,57.07
213,1954,35.28,55.08
213,1955,35.42,56.29
213,1956,34.18,54.38
213,1957,34.56,54.73
213,1958,33.34,53.76
213,1959,34.72,54.89
213,1960,34.11,54.04
213,1961,34.93,54.84
213,1962,33.56,53.84
213,1963,32.6,54.51
213,1964,34.83,55.92
213,1965,33.94,53.77
213,1966,33.96,54.16
213,1967,33.55,53.52
213,1968,34.7,54.61
213,1969,34.29,53.99
213,1970,34.5,54.41
213,1971,34.53,54.92
213,1972,33.07,52.47
213,1973,37.09,55.88
213,1974,34.28,54.1
213,1975,35.63,55.22
213,1976,32.7,54.12
213,1977,34.77,54.76
213,1978,32.82,53.36
213,1979,33.69,53.12
213,1980,33.96,53.51
213,1981,34.98,54.56
213,1982,34.15,54.12
213,1983,36.01,55.15
213,1984,35.24,54.89
213,1985,34.62,54.18
213,1986,35.77,54.98
213,1987,37.37,57.23
213,1988,34.69,55.84
213,1989,33.37,53.72
213,1990,36.77,56.68
213,1991,36.86,56.77
213,1992,34.86,53.52
213,1993,34.62,53.69
213,1994,34.41,54.98
213,1995,35.38,54.72
213,1996,33.96,53.19
213,1997,34.8,53.96
213,1998,39.14,58.8
213,1999,36.65,57.52
213,2000,35.7,55.49
213,2001,37.71,57.19
213,2002,37.03,56.37
213,2003,34.69,54.76
213,2004,35.62,55.16
213,2005,36.63,56.67
213,2006,38.21,57.24
213,2007,36.58,56.68
213,2008,34.94,54.92
213,2009,34.78,54.55
213,2010,37.85,57.22
213,2011,37.04,56.08
213,2012,38.97,59.29
213,2013,35.47,54.58
213,2014,33.31,52.74
213,2015,35.84,56.02
213,2016,38.33,57.82
213,2017,37.68,56.67
213,2018,36.73,55.33
213,2019,35.65,54.48
213,2020,38.0,56.96
213,2021,38.46,57.79
213,2022,36.16,55.91
213,2023,17.29,33.76
214,1895,44.52,67.3
214,1896,47.08,69.63
214,1897,46.52,70.32
214,1898,46.85,69.34
214,1899,45.93,69.32
214,1900,47.04,69.63
214,1901,44.06,67.52
214,1902,46.03,69.07
214,1903,45.03,68.42
214,1904,44.49,68.66
214,1905,45.63,68.1
214,1906,46.23,69.3
214,1907,46.09,69.56
214,1908,46.6,70.48
214,1909,46.06,69.78
214,1910,44.74,68.57
214,1911,47.96,71.18
214,1912,44.68,67.93
214,1913,46.38,70.98
214,1914,45.65,69.42
214,1915,46.0,69.07
214,1916,45.29,69.86
214,1917,43.08,67.51
214,1918,46.2,69.84
214,1919,47.05,70.3
214,1920,45.37,68.23
214,1921,48.45,72.48
214,1922,47.71,71.02
214,1923,46.29,69.42
214,1924,44.08,68.24
214,1925,46.81,71.53
214,1926,45.49,69.08
214,1927,47.52,71.1
214,1928,45.22,68.48
214,1929,46.22,68.48
214,1930,45.79,70.12
214,1931,47.1,71.13
214,1932,46.98,70.18
214,1933,47.53,71.3
214,1934,46.29,70.06
214,1935,46.68,69.18
214,1936,46.15,70.29
214,1937,46.4,68.82
214,1938,47.34,70.97
214,1939,46.5,70.77
214,1940,43.75,67.43
214,1941,46.52,70.47
214,1942,45.5,69.12
214,1943,45.27,69.82
214,1944,46.28,69.69
214,1945,46.34,69.17
214,1946,47.02,70.58
214,1947,45.13,68.33
214,1948,46.1,69.38
214,1949,47.47,69.93
214,1950,45.98,68.17
214,1951,45.82,69.45
214,1952,46.02,70.67
214,1953,46.1,71.48
214,1954,46.4,71.13
214,1955,45.96,69.84
214,1956,46.5,70.32
214,1957,47.42,69.58
214,1958,43.89,67.06
214,1959,46.07,69.33
214,1960,44.11,67.17
214,1961,44.95,68.14
214,1962,45.18,69.02
214,1963,43.19,68.38
214,1964,45.02,69.42
214,1965,45.58,69.5
214,1966,44.48,67.63
214,1967,44.69,68.28
214,1968,43.88,67.86
214,1969,44.2,67.55
214,1970,45.25,68.62
214,1971,45.82,69.08
214,1972,45.86,68.23
214,1973,46.83,69.23
214,1974,46.19,68.93
214,1975,46.49,68.89
214,1976,42.93,67.48
214,1977,45.33,68.69
214,1978,44.42,67.68
214,1979,44.88,66.68
214,1980,45.24,68.82
214,1981,44.65,68.13
214,1982,46.22,68.78
214,1983,45.19,67.76
214,1984,45.77,68.95
214,1985,46.11,68.19
214,1986,47.21,70.09
214,1987,46.25,70.03
214,1988,44.12,68.97
214,1989,45.59,67.29
214,1990,47.46,71.13
214,1991,48.11,69.84
214,1992,46.0,67.52
214,1993,45.81,68.31
214,1994,46.11,68.78
214,1995,45.82,68.66
214,1996,45.22,67.49
214,1997,45.65,67.7
214,1998,49.06,70.77
214,1999,46.77,71.36
214,2000,46.15,69.54
214,2001,46.39,69.5
214,2002,47.48,69.65
214,2003,46.59,68.12
214,2004,47.68,68.98
214,2005,47.18,69.78
214,2006,47.09,70.33
214,2007,47.58,71.89
214,2008,45.86,69.13
214,2009,46.78,68.03
214,2010,46.26,68.97
214,2011,47.59,69.88
214,2012,48.44,71.71
214,2013,46.64,67.36
214,2014,45.52,67.62
214,2015,48.22,69.67
214,2016,48.6,71.71
214,2017,48.84,70.69
214,2018,48.86,69.23
214,2019,48.87,70.91
214,2020,48.73,69.72
214,2021,48.21,69.57
214,2022,46.94,69.92
214,2023,25.99,44.57
215,1895,39.18,62.02
215,1896,42.33,63.16
215,1897,41.35,63.47
215,1898,42.57,63.18
215,1899,41.18,63.16
215,1900,42.38,64.14
215,1901,40.12,62.2
