scientific_name,longitude_coordinate,latitude_coordinate,state
Morus alba,-94.7134676,38.8924658,Kansas
Prunus persica,-94.706252,38.887807,Kansas
Betula papyrifera,-94.7124122,38.889247,Kansas
Acer truncatum,-94.6962543,38.9060389,Kansas
Cladrastis lutea,-94.638252,38.900258,Kansas
Pinus flexilis,-94.73056,38.899094,Kansas
Zelkova serrata,-94.638252,38.900258,Kansas
Quercus imbricaria,-94.6952794,38.9092113,Kansas
Rhus,-94.620612,38.910101,Kansas
Acer ginnala,-94.691023,38.897428,Kansas
Acer campestre,-94.637365,38.898908,Kansas
Syringa reticulata,-94.694203,38.898164,Kansas
Carpinus,-94.680026,38.9426037,Kansas
Albizia julibrissin,-94.669449,38.949491,Kansas
Picea glauca,-94.6725664,39.0439927,Kansas
Quercus alba,-94.669452,39.029788,Kansas
Aesculus glabra,-94.671333,39.025563,Kansas
Magnolia soulangeana,-94.673586,39.018679,Kansas
Catalpa,-94.656057,39.007716,Kansas
Viburnum,-94.736888,38.937858,Kansas
Ligustrum obtusifolium,-94.735583,38.93762,Kansas
Forsythia,-94.7354205,38.9375049,Kansas
Prunus avium,-94.634795,38.939866,Kansas
Hydrangea,-94.708913,38.936246,Kansas
Syringa,-94.7122632,38.8643353,Kansas
Spirea,-94.667901,38.9372733,Kansas
Cydonia oblonga,-94.6682227,38.9380043,Kansas
Prunus subhirtella,-94.6569314,38.934022,Kansas
Prunus serrulata,-94.719781,38.932688,Kansas
Rosa,-94.6662297,38.9353106,Kansas
Taxus,-94.6851702,38.9742502,Kansas
Ailanthus altissima,-94.6684556,39.0198885,Kansas
Eucalyptus spathulata,-94.687929,38.915759,Kansas
Cornus sericea,-94.648065,38.905254,Kansas
Acer griseum,-94.659286,38.884385,Kansas
Lagerstroemia indica,-94.709405,38.949814,Kansas
Quercus shumardii,-94.840081,38.951726,Kansas
Magnolia stellata,-94.6378048,38.9292064,Kansas
Ulmus,-94.653721,38.875239,Kansas
Quercus phellos,-94.703788,38.851792,Kansas
Acer tataricum,-94.621211,38.926525,Kansas
Picea omorika,-94.6513119,38.9274136,Kansas
Tilia tomentosa,-94.7051833,38.863394,Kansas
Abies,-94.7074552,38.8870022,Kansas
Betula,-94.7149845,38.8394785,Kansas
Acer miyabei,-94.715702,38.886382,Kansas
Acer buergerianum,-94.6851702,38.9742502,Kansas
Tilia americana,-94.695589,38.977303,Kansas
Fraxinus,-94.6761554,39.014875,Kansas
Quercus ellipsoidalis,-94.7005672,38.8888279,Kansas
Prunus yedoensis,-94.685168,38.9742737,Kansas
Quercus robur,-94.664038,38.898813,Kansas
Pinus,-94.7027362,38.970102,Kansas
Ulmus rubra,-94.6851702,38.9742502,Kansas
Abies concolor,-94.6851702,38.9742502,Kansas
Sophora japonica,-94.6851702,38.9742502,Kansas
Acer maximowiczianum,-94.6851702,38.9742502,Kansas
Cotinus obovatus,-94.6851702,38.9742502,Kansas
Salix nigra,-94.6851702,38.9742502,Kansas
Sorbus alnifolia,-94.6851702,38.9742502,Kansas
Cotinus coggygria,-94.6851702,38.9742502,Kansas
Chionanthus,-94.6851702,38.9742502,Kansas
Phellodendron amurense,-94.6851702,38.9742502,Kansas
Cornus kousa,-94.6851702,38.9742502,Kansas
Acer freemanii,-94.6851702,38.9742502,Kansas
Corylus colurna,-94.6851702,38.9742502,Kansas
Aesculus carnea,-94.6851702,38.9742502,Kansas
Picea orientalis,-94.6851702,38.9742502,Kansas
Magnolia acuminata,-94.6851702,38.9742502,Kansas
Metasequoia glyptostroboides,-94.6851702,38.9742502,Kansas
Catalpa erubescens,-94.6851702,38.9742502,Kansas
Mlaus scheideckeri,-94.6851702,38.9742502,Kansas
Magnolia virginiana,-94.6851702,38.9742502,Kansas
Tilia mongolica,-94.6851702,38.9742502,Kansas
Pyrus calleryana,-95.379635,29.730144,Texas
Quercus virginiana,-95.3864207,29.7241985,Texas
Triadica sebifera,-95.382854,29.7245429,Texas
Nerium oleander,-95.1817595,29.7523198,Texas
Lagerstroemia indica,-95.099655,29.88661,Texas
Vitex agnus-castus,-95.3773518,29.7297499,Texas
Magnolia grandiflora,-95.3890072,29.7230546,Texas
Cercis,-95.3832644,29.7189007,Texas
Melia azedarach,-95.390718,29.723931,Texas
Morus alba,-95.322642,29.734199,Texas
Fraxinus pennsylvanica,-95.3218931,29.7309312,Texas
Juniperus virginiana,-95.322721,29.734385,Texas
Catalpa,-95.335666,29.743144,Texas
Carya illinoinensis,-95.338806,29.733859,Texas
Washingtonia robusta,-95.4062896,29.7926004,Texas
Pinus taeda,-95.4047167,29.7983826,Texas
Quercus nigra,-95.402278,29.796282,Texas
Ulmus crassifolia,-95.384886,29.80898,Texas
Taxodium distichum,-95.462159,29.755096,Texas
Maclura pomifera,-95.460055,29.756764,Texas
Juniperus chinensis,-95.4632489,29.75296,Texas
Quercus shumardii,-95.467353,29.750117,Texas
Ligustrum japonicum,-95.382855,29.699686,Texas
Celtis occidentalis,-95.3846327,29.7682826,Texas
Acer negundo,-95.3743799,29.7675698,Texas
Morus rubra,-95.3712761,29.7719005,Texas
Ulmus rubra,-95.402261,29.77591,Texas
Bauhinia,-95.3736448,29.7709137,Texas
Ulmus americana,-95.4998687,29.7317599,Texas
Quercus rubra,-95.346305,29.666292,Texas
Populus,-95.4850412,29.6470841,Texas
Koelreuteria paniculata,-95.4843586,29.6562712,Texas
Fraxinus velutina,-95.486734,29.652319,Texas
Liriodendron tulipifera,-95.5243411,29.802389,Texas
Quercus,-95.5225662,29.820302,Texas
Salix babylonica,-95.688171,29.7927514,Texas
Prunus laurocerasus,-95.3841124,29.728037,Texas
Sapindus saponaria,-95.2946629,31.2943483,Texas
Quercus phellos,-95.3869898,29.722993,Texas
Thuja,-95.3781118,29.7303471,Texas
Liquidambar styraciflua,-95.3783591,29.7284943,Texas
Quercus stellata,-95.3825788,29.7214545,Texas
Cinnamomum camphora,-95.3222103,29.7302531,Texas
Platanus occidentalis,-95.4034728,29.7913503,Texas
Manihot esculenta,-95.4080767,29.7913178,Texas
Acer rubrum,-95.367155,29.719096,Texas
Cedrus,-95.2946629,31.2943483,Texas
Pinus echinata,-95.3651028,29.7153517,Texas
Quercus lyrata,-95.3846327,29.7682826,Texas
Prunus salicina,-95.4053635,29.7752535,Texas
Ulmus parvifolia,-95.6119075,29.756832,Texas
Ilex opaca,-95.3981671,29.7352432,Texas
Morus,-95.2808691,29.8248181,Texas
Sapindus,-95.4969935,29.6594973,Texas
Quercus acutissima,-95.5244248,29.8054073,Texas
Quercus macrocarpa,-95.6841494,29.7961214,Texas
Quercus nuttallii,-95.607328,29.844274,Texas
Ziziphus jujuba,-93.434488,32.403093,Texas
Ulmus pumila,-95.4128476,29.7754465,Texas
Pyrus,-95.411899,29.7748968,Texas
Salix nigra,-95.407137,29.734013,Texas
Ilex vomitoria,-95.291803,29.71433,Texas
Quercus alba,-95.4113168,29.7263314,Texas
Platanus mexicana,-95.6466376,29.7880158,Texas
Prunus persica,-95.32785,29.730264,Texas
Albizia julibrissin,-95.363514,29.713914,Texas
Quercus muehlenbergii,-95.4055259,29.7240301,Texas
Acer buergerianum,-95.5241011,29.8367964,Texas
Pinus,-95.443368,29.694531,Texas
Sideroxylon lanuginosum,-95.3833959,29.7327424,Texas
Pinus nigra,-95.1817595,29.7523198,Texas
Citrus,-95.3268227,29.7314594,Texas
Punica granatum,-95.4153038,29.7713404,Texas
Pistacia chinensis,-95.3724571,29.7709798,Texas
Araucaria heterophylla,-95.3261981,29.7264138,Texas
Ailanthus altissima,-95.3737848,29.7743833,Texas
Acer saccharum,-95.4183697,29.7255108,Texas
Magnolia soulangeana,-95.3860185,29.721723,Texas
Musa,-95.406267,29.794314,Texas
Kalmia latifolia,-95.3773781,29.7663094,Texas
Retama,-95.410723,29.772718,Texas
